,n,m,is_metal,diameter,chiral_angle,peakposition,peakhight,energy_separation
2856,22,15,0,25.590633,23.766384,1.886,0.454334,3.772
2857,22,15,0,25.590633,23.766384,2.126,0.529701,4.252
2858,22,15,0,25.590633,23.766384,2.21,0.528279,4.42
2859,22,15,0,25.590633,23.766384,2.452,0.607912,4.904
2860,22,15,0,25.590633,23.766384,2.478,0.57094,4.956
2861,22,15,0,25.590633,23.766384,2.682,0.628532,5.364
2862,22,15,0,25.590633,23.766384,2.696,0.774999,5.392
2863,22,15,0,25.590633,23.766384,2.82,0.712075,5.64
2864,22,15,0,25.590633,23.766384,2.848,0.876674,5.696
2865,22,15,0,25.590633,23.766384,2.89,0.885917,5.78
2866,22,15,0,25.590633,23.766384,2.9,0.927866,5.8
2867,22,15,0,25.590633,23.766384,2.92,0.835791,5.84
2868,22,16,1,26.235211,24.791281,0.472,0.176506,0.944
2869,22,16,1,26.235211,24.791281,0.478,0.238578,0.956
2870,22,16,1,26.235211,24.791281,0.926,0.209102,1.852
2871,22,16,1,26.235211,24.791281,0.952,0.300649,1.904
2872,22,16,1,26.235211,24.791281,1.35,0.340528,2.7
2873,22,16,1,26.235211,24.791281,1.404,0.412656,2.808
2874,22,16,1,26.235211,24.791281,1.736,0.392197,3.472
2875,22,16,1,26.235211,24.791281,1.822,0.401906,3.644
2876,22,16,1,26.235211,24.791281,2.078,0.410922,4.156
2877,22,16,1,26.235211,24.791281,2.188,0.50351,4.376
2878,22,16,1,26.235211,24.791281,2.366,0.546162,4.732
2879,22,16,1,26.235211,24.791281,2.49,0.540267,4.98
2880,22,16,1,26.235211,24.791281,2.596,0.621758,5.192
2881,22,16,1,26.235211,24.791281,2.714,0.710878,5.428
2882,22,16,1,26.235211,24.791281,2.764,0.697701,5.528
2883,22,16,1,26.235211,24.791281,2.852,0.802079,5.704
2884,22,16,1,26.235211,24.791281,2.866,0.858602,5.732
2885,22,16,1,26.235211,24.791281,2.9,0.901255,5.8
2886,22,16,1,26.235211,24.791281,2.978,0.754571,5.956
2887,22,17,0,26.887781,25.766728,0.156,0.072746,0.312
2888,22,17,0,26.887781,25.766728,0.308,0.136018,0.616
2889,22,17,0,26.887781,25.766728,0.622,0.167823,1.244
2890,22,17,0,26.887781,25.766728,0.76,0.245306,1.52
2891,22,17,0,26.887781,25.766728,1.076,0.30824,2.152
2892,22,17,0,26.887781,25.766728,1.188,0.324481,2.376
2893,22,17,0,26.887781,25.766728,1.506,0.372189,3.012
2894,22,17,0,26.887781,25.766728,1.584,0.406701,3.168
2895,22,17,0,26.887781,25.766728,1.9,0.420574,3.8
2896,22,17,0,26.887781,25.766728,1.938,0.467943,3.876
2897,22,17,0,26.887781,25.766728,2.246,0.660805,4.492
2898,22,17,0,26.887781,25.766728,2.498,0.529185,4.996
2899,22,17,0,26.887781,25.766728,2.522,0.675016,5.044
2900,22,17,0,26.887781,25.766728,2.694,0.572156,5.388
2901,22,17,0,26.887781,25.766728,2.73,0.65776,5.46
2902,22,17,0,26.887781,25.766728,2.824,0.71528,5.648
2903,22,17,0,26.887781,25.766728,2.856,0.844192,5.712
2904,22,17,0,26.887781,25.766728,2.892,0.858403,5.784
2905,22,17,0,26.887781,25.766728,2.918,0.782612,5.836
2906,22,18,0,27.547773,26.695695,0.15,0.07992,0.3
2907,22,18,0,27.547773,26.695695,0.304,0.113275,0.608
2908,22,18,0,27.547773,26.695695,0.598,0.195837,1.196
2909,22,18,0,27.547773,26.695695,0.754,0.234806,1.508
2910,22,18,0,27.547773,26.695695,1.028,0.250988,2.056
2911,22,18,0,27.547773,26.695695,1.19,0.311423,2.38
2912,22,18,0,27.547773,26.695695,1.43,0.322321,2.86
2913,22,18,0,27.547773,26.695695,1.6,0.402902,3.2
2914,22,18,0,27.547773,26.695695,1.796,0.416772,3.592
2915,22,18,0,27.547773,26.695695,1.97,0.46763,3.94
2916,22,18,0,27.547773,26.695695,2.12,0.411818,4.24
2917,22,18,0,27.547773,26.695695,2.29,0.532359,4.58
2918,22,18,0,27.547773,26.695695,2.392,0.532689,4.784
2919,22,18,0,27.547773,26.695695,2.55,0.598078,5.1
2920,22,18,0,27.547773,26.695695,2.612,0.567035,5.224
2921,22,18,0,27.547773,26.695695,2.742,0.681631,5.484
2922,22,18,0,27.547773,26.695695,2.77,0.730507,5.54
2923,22,18,0,27.547773,26.695695,2.86,0.813069,5.72
2924,22,18,0,27.547773,26.695695,2.868,0.851048,5.736
2925,22,18,0,27.547773,26.695695,2.9,0.89431,5.8
2926,22,18,0,27.547773,26.695695,2.97,0.689557,5.94
2927,22,19,1,28.214667,27.58097,0.444,0.211199,0.888
2928,22,19,1,28.214667,27.58097,0.868,0.227644,1.736
2929,22,19,1,28.214667,27.58097,0.88,0.283104,1.76
2930,22,19,1,28.214667,27.58097,1.274,0.297936,2.548
2931,22,19,1,28.214667,27.58097,1.296,0.362424,2.592
2932,22,19,1,28.214667,27.58097,1.65,0.376934,3.3
2933,22,19,1,28.214667,27.58097,1.686,0.390477,3.372
2934,22,19,1,28.214667,27.58097,1.986,0.417562,3.972
2935,22,19,1,28.214667,27.58097,2.034,0.505911,4.068
2936,22,19,1,28.214667,27.58097,2.278,0.490434,4.556
2937,22,19,1,28.214667,27.58097,2.334,0.576525,4.668
2938,22,19,1,28.214667,27.58097,2.518,0.544926,5.036
2939,22,19,1,28.214667,27.58097,2.576,0.637144,5.152
2940,22,19,1,28.214667,27.58097,2.704,0.586844,5.408
2941,22,19,1,28.214667,27.58097,2.754,0.717432,5.508
2942,22,19,1,28.214667,27.58097,2.828,0.729685,5.656
2943,22,19,1,28.214667,27.58097,2.862,0.814487,5.724
2944,22,19,1,28.214667,27.58097,2.892,0.924117,5.784
2945,22,19,1,28.214667,27.58097,2.916,0.780953,5.832
2946,22,20,0,28.887984,28.425171,0.144,0.080306,0.288
2947,22,20,0,28.887984,28.425171,0.288,0.130379,0.576
2948,22,20,0,28.887984,28.425171,0.576,0.182657,1.152
2949,22,20,0,28.887984,28.425171,0.712,0.21352,1.424
2950,22,20,0,28.887984,28.425171,0.996,0.277135,1.992
2951,22,20,0,28.887984,28.425171,1.12,0.29792,2.24
2952,22,20,0,28.887984,28.425171,1.394,0.326263,2.788
2953,22,20,0,28.887984,28.425171,1.502,0.372558,3.004
2954,22,20,0,28.887984,28.425171,1.762,0.380116,3.524
2955,22,20,0,28.887984,28.425171,1.85,0.439952,3.7
2956,22,20,0,28.887984,28.425171,2.092,0.476798,4.184
2957,22,20,0,28.887984,28.425171,2.156,0.477743,4.312
2958,22,20,0,28.887984,28.425171,2.372,0.514904,4.744
2959,22,20,0,28.887984,28.425171,2.418,0.501992,4.836
2960,22,20,0,28.887984,28.425171,2.598,0.57474,5.196
2961,22,20,0,28.887984,28.425171,2.626,0.582928,5.252
2962,22,20,0,28.887984,28.425171,2.764,0.664809,5.528
2963,22,20,0,28.887984,28.425171,2.776,0.757397,5.552
2964,22,20,0,28.887984,28.425171,2.868,0.955801,5.736
2965,22,20,0,28.887984,28.425171,2.9,0.889036,5.8
2966,22,20,0,28.887984,28.425171,2.962,0.760232,5.924
2967,22,21,0,29.567287,29.23075,0.14,0.07323,0.28
2968,22,21,0,29.567287,29.23075,0.282,0.126769,0.564
2969,22,21,0,29.567287,29.23075,0.56,0.17723,1.12
2970,22,21,0,29.567287,29.23075,0.7,0.219383,1.4
2971,22,21,0,29.567287,29.23075,0.968,0.215384,1.936
2972,22,21,0,29.567287,29.23075,1.104,0.297845,2.208
2973,22,21,0,29.567287,29.23075,1.352,0.303998,2.704
2974,22,21,0,29.567287,29.23075,1.484,0.347075,2.968
2975,22,21,0,29.567287,29.23075,1.71,0.39446,3.42
2976,22,21,0,29.567287,29.23075,1.834,0.427382,3.668
2977,22,21,0,29.567287,29.23075,2.03,0.445228,4.06
2978,22,21,0,29.567287,29.23075,2.144,0.488921,4.288
2979,22,21,0,29.567287,29.23075,2.308,0.479074,4.616
2980,22,21,0,29.567287,29.23075,2.408,0.539074,4.816
2981,22,21,0,29.567287,29.23075,2.536,0.555997,5.072
2982,22,21,0,29.567287,29.23075,2.62,0.554151,5.24
2983,22,21,0,29.567287,29.23075,2.712,0.634151,5.424
2984,22,21,0,29.567287,29.23075,2.774,0.708304,5.548
2985,22,21,0,29.567287,29.23075,2.832,0.753227,5.664
2986,22,21,0,29.567287,29.23075,2.868,0.828611,5.736
2987,22,21,0,29.567287,29.23075,2.892,0.920303,5.784
2988,22,21,0,29.567287,29.23075,2.914,0.815688,5.828
2989,22,22,1,30.252172,30.0,0.412,0.26554,0.824
2990,22,22,1,30.252172,30.0,0.816,0.381921,1.632
2991,22,22,1,30.252172,30.0,1.204,0.492287,2.408
2992,22,22,1,30.252172,30.0,1.568,0.536493,3.136
2993,22,22,1,30.252172,30.0,1.898,0.633928,3.796
2994,22,22,1,30.252172,30.0,2.192,0.638439,4.384
2995,22,22,1,30.252172,30.0,2.44,0.699185,4.88
2996,22,22,1,30.252172,30.0,2.638,0.839022,5.276
2997,22,22,1,30.252172,30.0,2.782,0.956606,5.564
2998,22,22,1,30.252172,30.0,2.87,1.081106,5.74
2999,22,22,1,30.252172,30.0,2.9,0.881425,5.8
3000,22,22,1,30.252172,30.0,2.956,0.770156,5.912
3001,23,0,0,18.260013,0.0,0.232,0.13751,0.464
3002,23,0,0,18.260013,0.0,0.444,0.226194,0.888
3003,23,0,0,18.260013,0.0,0.958,0.373668,1.916
3004,23,0,0,18.260013,0.0,1.058,0.380643,2.116
3005,23,0,0,18.260013,0.0,1.598,0.410537,3.196
3006,23,0,0,18.260013,0.0,1.72,0.790184,3.44
3007,23,0,0,18.260013,0.0,2.056,0.470324,4.112
3008,23,0,0,18.260013,0.0,2.42,0.524132,4.84
3009,23,0,0,18.260013,0.0,2.504,1.709905,5.008
3010,23,0,0,18.260013,0.0,2.684,0.752318,5.368
3011,23,0,0,18.260013,0.0,2.846,0.785201,5.692
3012,23,0,0,18.260013,0.0,2.9,0.663136,5.8
3013,23,1,0,18.669634,2.110517,0.22,0.145213,0.44
3014,23,1,0,18.669634,2.110517,0.458,0.269473,0.916
3015,23,1,0,18.669634,2.110517,0.844,0.312842,1.688
3016,23,1,0,18.669634,2.110517,1.18,0.507759,2.36
3017,23,1,0,18.669634,2.110517,1.4,0.403966,2.8
3018,23,1,0,18.669634,2.110517,1.882,0.385449,3.764
3019,23,1,0,18.669634,2.110517,1.93,0.973124,3.86
3020,23,1,0,18.669634,2.110517,2.276,0.578417,4.552
3021,23,1,0,18.669634,2.110517,2.578,0.589137,5.156
3022,23,1,0,18.669634,2.110517,2.678,1.561286,5.356
3023,23,1,0,18.669634,2.110517,2.784,0.834245,5.568
3024,23,1,0,18.669634,2.110517,2.886,1.12857,5.772
3025,23,1,0,18.669634,2.110517,2.898,1.085689,5.796
3026,23,2,1,19.103482,4.12781,0.63,0.210016,1.26
3027,23,2,1,19.103482,4.12781,0.678,0.325739,1.356
3028,23,2,1,19.103482,4.12781,1.2,0.313833,2.4
3029,23,2,1,19.103482,4.12781,1.39,0.615761,2.78
3030,23,2,1,19.103482,4.12781,1.7,0.473845,3.4
3031,23,2,1,19.103482,4.12781,2.116,0.98055,4.232
3032,23,2,1,19.103482,4.12781,2.122,0.852921,4.244
3033,23,2,1,19.103482,4.12781,2.458,0.565281,4.916
3034,23,2,1,19.103482,4.12781,2.702,0.664336,5.404
3035,23,2,1,19.103482,4.12781,2.768,1.589167,5.536
3036,23,2,1,19.103482,4.12781,2.85,0.909116,5.7
3037,23,2,1,19.103482,4.12781,2.9,0.769582,5.8
3038,23,3,0,19.559943,6.053247,0.216,0.139534,0.432
3039,23,3,0,19.559943,6.053247,0.416,0.211626,0.832
3040,23,3,0,19.559943,6.053247,0.888,0.386044,1.776
3041,23,3,0,19.559943,6.053247,0.996,0.359067,1.992
3042,23,3,0,19.559943,6.053247,1.512,0.376741,3.024
3043,23,3,0,19.559943,6.053247,1.584,0.66046,3.168
3044,23,3,0,19.559943,6.053247,1.958,0.499066,3.916
3045,23,3,0,19.559943,6.053247,2.272,0.997667,4.544
3046,23,3,0,19.559943,6.053247,2.324,0.632088,4.648
3047,23,3,0,19.559943,6.053247,2.604,0.569763,5.208
3048,23,3,0,19.559943,6.053247,2.792,0.702785,5.584
3049,23,3,0,19.559943,6.053247,2.812,1.291618,5.624
3050,23,3,0,19.559943,6.053247,2.888,1.099527,5.776
3051,23,3,0,19.559943,6.053247,2.898,0.930226,5.796
3052,23,4,0,20.037474,7.888903,0.206,0.139841,0.412
3053,23,4,0,20.037474,7.888903,0.424,0.215663,0.848
3054,23,4,0,20.037474,7.888903,0.792,0.286492,1.584
3055,23,4,0,20.037474,7.888903,1.088,0.438137,2.176
3056,23,4,0,20.037474,7.888903,1.322,0.388194,2.644
3057,23,4,0,20.037474,7.888903,1.76,0.671508,3.52
3058,23,4,0,20.037474,7.888903,1.788,0.493075,3.576
3059,23,4,0,20.037474,7.888903,2.178,0.509874,4.356
3060,23,4,0,20.037474,7.888903,2.394,1.011121,4.788
3061,23,4,0,20.037474,7.888903,2.49,0.671054,4.98
3062,23,4,0,20.037474,7.888903,2.716,0.67741,5.432
3063,23,4,0,20.037474,7.888903,2.834,1.215888,5.668
3064,23,4,0,20.037474,7.888903,2.854,0.991598,5.708
3065,23,4,0,20.037474,7.888903,2.9,0.814981,5.8
3066,23,4,0,20.037474,7.888903,2.974,0.903062,5.948
3067,23,5,1,20.534603,9.637403,0.588,0.211328,1.176
3068,23,5,1,20.534603,9.637403,0.626,0.324746,1.252
3069,23,5,1,20.534603,9.637403,1.13,0.273797,2.26
3070,23,5,1,20.534603,9.637403,1.274,0.482467,2.548
3071,23,5,1,20.534603,9.637403,1.61,0.41291,3.22
3072,23,5,1,20.534603,9.637403,1.914,0.695567,3.828
3073,23,5,1,20.534603,9.637403,2.024,0.527214,4.048
3074,23,5,1,20.534603,9.637403,2.364,0.54715,4.728
3075,23,5,1,20.534603,9.637403,2.486,0.98487,4.972
3076,23,5,1,20.534603,9.637403,2.624,0.678732,5.248
3077,23,5,1,20.534603,9.637403,2.8,0.733669,5.6
3078,23,5,1,20.534603,9.637403,2.85,1.066389,5.7
3079,23,5,1,20.534603,9.637403,2.888,1.053984,5.776
3080,23,5,1,20.534603,9.637403,2.898,0.891833,5.796
3081,23,6,0,21.049942,11.30178,0.2,0.137869,0.4
3082,23,6,0,21.049942,11.30178,0.388,0.189299,0.776
3083,23,6,0,21.049942,11.30178,0.818,0.27617,1.636
3084,23,6,0,21.049942,11.30178,0.936,0.271415,1.872
3085,23,6,0,21.049942,11.30178,1.43,0.379463,2.86
3086,23,6,0,21.049942,11.30178,1.444,0.612414,2.888
3087,23,6,0,21.049942,11.30178,1.864,0.383353,3.728
3088,23,6,0,21.049942,11.30178,2.046,0.726944,4.092
3089,23,6,0,21.049942,11.30178,2.228,0.557525,4.456
3090,23,6,0,21.049942,11.30178,2.518,0.580432,5.036
3091,23,6,0,21.049942,11.30178,2.556,0.879507,5.112
3092,23,6,0,21.049942,11.30178,2.728,0.678107,5.456
3093,23,6,0,21.049942,11.30178,2.858,1.32207,5.716
3094,23,6,0,21.049942,11.30178,2.9,0.838017,5.8
3095,23,6,0,21.049942,11.30178,2.95,0.807764,5.9
3096,23,7,0,21.582188,12.885347,0.192,0.102854,0.384
3097,23,7,0,21.582188,12.885347,0.392,0.196434,0.784
3098,23,7,0,21.582188,12.885347,0.742,0.267251,1.484
3099,23,7,0,21.582188,12.885347,0.996,0.364625,1.992
3100,23,7,0,21.582188,12.885347,1.246,0.351558,2.492
3101,23,7,0,21.582188,12.885347,1.598,0.563588,3.196
3102,23,7,0,21.582188,12.885347,1.696,0.468743,3.392
3103,23,7,0,21.582188,12.885347,2.082,0.464528,4.164
3104,23,7,0,21.582188,12.885347,2.158,0.649159,4.316
3105,23,7,0,21.582188,12.885347,2.4,0.581292,4.8
3106,23,7,0,21.582188,12.885347,2.608,0.862876,5.216
3107,23,7,0,21.582188,12.885347,2.642,0.730936,5.284
3108,23,7,0,21.582188,12.885347,2.806,0.724613,5.612
3109,23,7,0,21.582188,12.885347,2.866,1.138136,5.732
3110,23,7,0,21.582188,12.885347,2.89,1.017999,5.78
3111,23,7,0,21.582188,12.885347,2.898,0.88058,5.796
3112,23,8,1,22.130119,14.391601,0.55,0.207603,1.1
3113,23,8,1,22.130119,14.391601,0.576,0.2779,1.152
3114,23,8,1,22.130119,14.391601,1.062,0.31531,2.124
3115,23,8,1,22.130119,14.391601,1.164,0.385607,2.328
3116,23,8,1,22.130119,14.391601,1.524,0.381496,3.048
3117,23,8,1,22.130119,14.391601,1.734,0.557034,3.468
3118,23,8,1,22.130119,14.391601,1.93,0.482214,3.86
3119,23,8,1,22.130119,14.391601,2.25,0.730105,4.5
3120,23,8,1,22.130119,14.391601,2.272,0.583344,4.544
3121,23,8,1,22.130119,14.391601,2.542,0.575944,5.084
3122,23,8,1,22.130119,14.391601,2.65,0.891665,5.3
3123,23,8,1,22.130119,14.391601,2.74,0.730927,5.48
3124,23,8,1,22.130119,14.391601,2.86,0.75477,5.72
3125,23,8,1,22.130119,14.391601,2.87,1.105023,5.74
3126,23,8,1,22.130119,14.391601,2.9,0.856311,5.8
3127,23,8,1,22.130119,14.391601,2.936,0.961551,5.872
3128,23,9,0,22.692601,15.824135,0.184,0.11065,0.368
3129,23,9,0,22.692601,15.824135,0.362,0.178804,0.724
3130,23,9,0,22.692601,15.824135,0.75,0.275021,1.5
3131,23,9,0,22.692601,15.824135,0.878,0.246958,1.756
3132,23,9,0,22.692601,15.824135,1.316,0.423356,2.632
3133,23,9,0,22.692601,15.824135,1.35,0.42536,2.7
3134,23,9,0,22.692601,15.824135,1.772,0.364022,3.544
3135,23,9,0,22.692601,15.824135,1.854,0.572493,3.708
3136,23,9,0,22.692601,15.824135,2.134,0.507947,4.268
3137,23,9,0,22.692601,15.824135,2.326,0.681539,4.652
3138,23,9,0,22.692601,15.824135,2.432,0.532001,4.864
3139,23,9,0,22.692601,15.824135,2.658,0.60697,5.316
3140,23,9,0,22.692601,15.824135,2.682,0.883996,5.364
3141,23,9,0,22.692601,15.824135,2.812,0.740071,5.624
3142,23,9,0,22.692601,15.824135,2.874,1.00547,5.748
3143,23,9,0,22.692601,15.824135,2.89,1.084047,5.78
3144,23,9,0,22.692601,15.824135,2.898,0.871969,5.796
3145,23,10,0,23.268577,17.186566,0.178,0.111821,0.356
3146,23,10,0,23.268577,17.186566,0.362,0.176724,0.724
3147,23,10,0,23.268577,17.186566,0.694,0.238499,1.388
3148,23,10,0,23.268577,17.186566,0.914,0.339372,1.828
3149,23,10,0,23.268577,17.186566,1.174,0.332725,2.348
3150,23,10,0,23.268577,17.186566,1.456,0.408185,2.912
3151,23,10,0,23.268577,17.186566,1.608,0.413267,3.216
3152,23,10,0,23.268577,17.186566,1.96,0.580998,3.92
3153,23,10,0,23.268577,17.186566,1.988,0.524306,3.976
3154,23,10,0,23.268577,17.186566,2.31,0.475824,4.62
3155,23,10,0,23.268577,17.186566,2.392,0.638864,4.784
3156,23,10,0,23.268577,17.186566,2.564,0.602502,5.128
3157,23,10,0,23.268577,17.186566,2.71,0.702593,5.42
3158,23,10,0,23.268577,17.186566,2.75,0.750684,5.5
3159,23,10,0,23.268577,17.186566,2.862,0.791346,5.724
3160,23,10,0,23.268577,17.186566,2.878,1.079109,5.756
3161,23,10,0,23.268577,17.186566,2.9,0.869152,5.8
3162,23,10,0,23.268577,17.186566,2.93,0.768669,5.86
3163,23,11,1,23.857071,18.482484,0.514,0.19677,1.028
3164,23,11,1,23.857071,18.482484,0.532,0.23109,1.064
3165,23,11,1,23.857071,18.482484,0.998,0.289816,1.996
3166,23,11,1,23.857071,18.482484,1.066,0.320323,2.132
3167,23,11,1,23.857071,18.482484,1.442,0.361889,2.884
3168,23,11,1,23.857071,18.482484,1.58,0.463706,3.16
3169,23,11,1,23.857071,18.482484,1.838,0.435105,3.676
3170,23,11,1,23.857071,18.482484,2.052,0.533872,4.104
3171,23,11,1,23.857071,18.482484,2.18,0.443495,4.36
3172,23,11,1,23.857071,18.482484,2.446,0.640265,4.892
3173,23,11,1,23.857071,18.482484,2.458,0.676873,4.916
3174,23,11,1,23.857071,18.482484,2.672,0.61052,5.344
3175,23,11,1,23.857071,18.482484,2.73,0.811866,5.46
3176,23,11,1,23.857071,18.482484,2.818,0.728735,5.636
3177,23,11,1,23.857071,18.482484,2.88,0.982324,5.76
3178,23,11,1,23.857071,18.482484,2.89,1.071175,5.78
3179,23,11,1,23.857071,18.482484,2.898,0.875931,5.796
3180,23,12,0,24.457178,19.715412,0.172,0.084439,0.344
3181,23,12,0,24.457178,19.715412,0.338,0.125357,0.676
3182,23,12,0,24.457178,19.715412,0.69,0.238811,1.38
3183,23,12,0,24.457178,19.715412,0.822,0.260758,1.644
3184,23,12,0,24.457178,19.715412,1.204,0.347801,2.408
3185,23,12,0,24.457178,19.715412,1.274,0.366772,2.548
3186,23,12,0,24.457178,19.715412,1.682,0.370864,3.364
3187,23,12,0,24.457178,19.715412,1.694,0.495849,3.388
3188,23,12,0,24.457178,19.715412,2.042,0.40583,4.084
3189,23,12,0,24.457178,19.715412,2.132,0.517052,4.264
3190,23,12,0,24.457178,19.715412,2.344,0.479854,4.688
3191,23,12,0,24.457178,19.715412,2.492,0.643897,4.984
3192,23,12,0,24.457178,19.715412,2.584,0.62567,5.168
3193,23,12,0,24.457178,19.715412,2.748,0.762559,5.496
3194,23,12,0,24.457178,19.715412,2.758,0.825052,5.516
3195,23,12,0,24.457178,19.715412,2.864,0.794177,5.728
3196,23,12,0,24.457178,19.715412,2.882,1.003974,5.764
3197,23,12,0,24.457178,19.715412,2.924,0.861134,5.848
3198,23,13,0,25.068066,20.888771,0.166,0.085285,0.332
3199,23,13,0,25.068066,20.888771,0.336,0.128835,0.672
3200,23,13,0,25.068066,20.888771,0.65,0.201418,1.3
3201,23,13,0,25.068066,20.888771,0.84,0.287429,1.68
3202,23,13,0,25.068066,20.888771,1.106,0.287066,2.212
3203,23,13,0,25.068066,20.888771,1.332,0.371625,2.664
3204,23,13,0,25.068066,20.888771,1.524,0.376706,3.048
3205,23,13,0,25.068066,20.888771,1.794,0.498645,3.588
3206,23,13,0,25.068066,20.888771,1.898,0.470701,3.796
3207,23,13,0,25.068066,20.888771,2.2,0.55526,4.4
3208,23,13,0,25.068066,20.888771,2.22,0.537477,4.44
3209,23,13,0,25.068066,20.888771,2.484,0.508444,4.968
3210,23,13,0,25.068066,20.888771,2.53,0.68591,5.06
3211,23,13,0,25.068066,20.888771,2.686,0.605342,5.372
3212,23,13,0,25.068066,20.888771,2.764,0.807486,5.528
3213,23,13,0,25.068066,20.888771,2.822,0.766477,5.644
3214,23,13,0,25.068066,20.888771,2.884,0.959548,5.768
3215,23,13,0,25.068066,20.888771,2.898,0.876077,5.796
3216,23,13,0,25.068066,20.888771,2.992,0.749783,5.984
3217,23,14,1,25.688964,22.005859,0.48,0.177072,0.96
3218,23,14,1,25.688964,22.005859,0.49,0.234089,0.98
3219,23,14,1,25.688964,22.005859,0.938,0.268087,1.876
3220,23,14,1,25.688964,22.005859,0.98,0.296418,1.96
3221,23,14,1,25.688964,22.005859,1.364,0.342103,2.728
3222,23,14,1,25.688964,22.005859,1.45,0.411869,2.9
3223,23,14,1,25.688964,22.005859,1.75,0.386371,3.5
3224,23,14,1,25.688964,22.005859,1.884,0.454366,3.768
3225,23,14,1,25.688964,22.005859,2.088,0.46924,4.176
3226,23,14,1,25.688964,22.005859,2.262,0.521299,4.524
3227,23,14,1,25.688964,22.005859,2.374,0.535465,4.748
3228,23,14,1,25.688964,22.005859,2.564,0.646666,5.128
3229,23,14,1,25.688964,22.005859,2.6,0.639583,5.2
3230,23,14,1,25.688964,22.005859,2.766,0.672873,5.532
3231,23,14,1,25.688964,22.005859,2.776,0.848882,5.552
3232,23,14,1,25.688964,22.005859,2.866,0.799302,5.732
3233,23,14,1,25.688964,22.005859,2.886,1.000101,5.772
3234,23,14,1,25.688964,22.005859,2.92,0.878276,5.84
3235,23,15,0,26.319164,23.06984,0.158,0.08849,0.316
3236,23,15,0,26.319164,23.06984,0.314,0.140685,0.628
3237,23,15,0,26.319164,23.06984,0.638,0.229521,1.276
3238,23,15,0,26.319164,23.06984,0.772,0.240236,1.544
3239,23,15,0,26.319164,23.06984,1.108,0.314208,2.216
3240,23,15,0,26.319164,23.06984,1.202,0.326307,2.404
3241,23,15,0,26.319164,23.06984,1.556,0.415833,3.112
3242,23,15,0,26.319164,23.06984,1.598,0.420673,3.196
3243,23,15,0,26.319164,23.06984,1.952,0.370206,3.904
3244,23,15,0,26.319164,23.06984,1.964,0.529902,3.928
3245,23,15,0,26.319164,23.06984,2.256,0.456276,4.512
3246,23,15,0,26.319164,23.06984,2.314,0.590048,4.628
3247,23,15,0,26.319164,23.06984,2.506,0.523681,5.012
3248,23,15,0,26.319164,23.06984,2.594,0.686834,5.188
3249,23,15,0,26.319164,23.06984,2.696,0.632565,5.392
3250,23,15,0,26.319164,23.06984,2.788,0.782583,5.576
3251,23,15,0,26.319164,23.06984,2.826,0.776361,5.652
3252,23,15,0,26.319164,23.06984,2.898,0.875566,5.796
3253,23,15,0,26.319164,23.06984,2.98,0.721746,5.96
3254,23,16,0,26.958014,24.083729,0.154,0.089768,0.308
3255,23,16,0,26.958014,24.083729,0.31,0.138026,0.62
3256,23,16,0,26.958014,24.083729,0.608,0.196746,1.216
3257,23,16,0,26.958014,24.083729,0.776,0.24433,1.552
3258,23,16,0,26.958014,24.083729,1.042,0.24703,2.084
3259,23,16,0,26.958014,24.083729,1.228,0.310812,2.456
3260,23,16,0,26.958014,24.083729,1.444,0.345234,2.888
3261,23,16,0,26.958014,24.083729,1.652,0.425215,3.304
3262,23,16,0,26.958014,24.083729,1.81,0.422853,3.62
3263,23,16,0,26.958014,24.083729,2.034,0.473136,4.068
3264,23,16,0,26.958014,24.083729,2.13,0.486297,4.26
3265,23,16,0,26.958014,24.083729,2.362,0.559529,4.724
3266,23,16,0,26.958014,24.083729,2.4,0.563916,4.8
3267,23,16,0,26.958014,24.083729,2.62,0.729952,5.24
3268,23,16,0,26.958014,24.083729,2.772,0.653346,5.544
3269,23,16,0,26.958014,24.083729,2.798,0.740751,5.596
3270,23,16,0,26.958014,24.083729,2.868,0.811958,5.736
3271,23,16,0,26.958014,24.083729,2.888,0.962808,5.776
3272,23,16,0,26.958014,24.083729,2.918,0.812633,5.836
3273,23,17,1,27.604914,25.050389,0.448,0.149952,0.896
3274,23,17,1,27.604914,25.050389,0.454,0.224433,0.908
3275,23,17,1,27.604914,25.050389,0.882,0.247502,1.764
3276,23,17,1,27.604914,25.050389,0.904,0.300892,1.808
3277,23,17,1,27.604914,25.050389,1.29,0.318688,2.58
3278,23,17,1,27.604914,25.050389,1.338,0.320995,2.676
3279,23,17,1,27.604914,25.050389,1.664,0.361202,3.328
3280,23,17,1,27.604914,25.050389,1.74,0.411955,3.48
