n,m,is_metal,diameter,chiral_angle,peakposition,peakhight
21,8,0,20.595900,15.489549,1.772000,0.484565
21,8,0,20.595900,15.489549,2.168000,0.443927
21,8,0,20.595900,15.489549,2.204000,0.699681
21,8,0,20.595900,15.489549,2.482000,0.582184
21,8,0,20.595900,15.489549,2.632000,0.865767
21,8,0,20.595900,15.489549,2.712000,0.719559
21,8,0,20.595900,15.489549,2.852000,0.774332
21,8,0,20.595900,15.489549,2.868000,1.102528
21,8,0,20.595900,15.489549,2.900000,0.861350
21,8,0,20.595900,15.489549,2.940000,0.937767
21,9,1,21.169376,16.996088,0.576000,0.226050
21,9,1,21.169376,16.996088,0.600000,0.291372
21,9,1,21.169376,16.996088,1.112000,0.276330
21,9,1,21.169376,16.996088,1.206000,0.388925
21,9,1,21.169376,16.996088,1.592000,0.397521
21,9,1,21.169376,16.996088,1.782000,0.591339
21,9,1,21.169376,16.996088,2.010000,0.509256
21,9,1,21.169376,16.996088,2.288000,0.653653
21,9,1,21.169376,16.996088,2.354000,0.621421
21,9,1,21.169376,16.996088,2.618000,0.619702
21,9,1,21.169376,16.996088,2.668000,0.902049
21,9,1,21.169376,16.996088,2.798000,0.773124
21,9,1,21.169376,16.996088,2.874000,0.942446
21,9,1,21.169376,16.996088,2.888000,1.082975
21,9,1,21.169376,16.996088,2.898000,0.874545
21,10,0,21.756710,18.422230,0.192000,0.119591
21,10,0,21.756710,18.422230,0.378000,0.189840
21,10,0,21.756710,18.422230,0.778000,0.280579
21,10,0,21.756710,18.422230,0.916000,0.297723
21,10,0,21.756710,18.422230,1.358000,0.386789
21,10,0,21.756710,18.422230,1.410000,0.444494
21,10,0,21.756710,18.422230,1.846000,0.400170
21,10,0,21.756710,18.422230,1.896000,0.598792
21,10,0,21.756710,18.422230,2.214000,0.512653
21,10,0,21.756710,18.422230,2.358000,0.737199
21,10,0,21.756710,18.422230,2.510000,0.633498
21,10,0,21.756710,18.422230,2.696000,0.799922
21,10,0,21.756710,18.422230,2.724000,0.760198
21,10,0,21.756710,18.422230,2.856000,0.811212
21,10,0,21.756710,18.422230,2.876000,1.049976
21,10,0,21.756710,18.422230,2.900000,0.873098
21,10,0,21.756710,18.422230,2.932000,0.881461
21,11,0,22.356810,19.772610,0.186000,0.096442
21,11,0,22.356810,19.772610,0.376000,0.186372
21,11,0,22.356810,19.772610,0.724000,0.253922
21,11,0,22.356810,19.772610,0.944000,0.337749
21,11,0,22.356810,19.772610,1.224000,0.334901
21,11,0,22.356810,19.772610,1.494000,0.465117
21,11,0,22.356810,19.772610,1.676000,0.386987
21,11,0,22.356810,19.772610,1.996000,0.564814
21,11,0,22.356810,19.772610,2.066000,0.546502
21,11,0,22.356810,19.772610,2.388000,0.542026
21,11,0,22.356810,19.772610,2.416000,0.742641
21,11,0,22.356810,19.772610,2.636000,0.643351
21,11,0,22.356810,19.772610,2.720000,0.837455
21,11,0,22.356810,19.772610,2.804000,0.771126
21,11,0,22.356810,19.772610,2.880000,0.930234
21,11,0,22.356810,19.772610,2.890000,1.015282
21,11,0,22.356810,19.772610,2.898000,0.872044
21,12,1,22.968677,21.051724,0.534000,0.190914
21,12,1,22.968677,21.051724,0.550000,0.283598
21,12,1,22.968677,21.051724,1.040000,0.272507
21,12,1,22.968677,21.051724,1.096000,0.381431
21,12,1,22.968677,21.051724,1.502000,0.343011
21,12,1,22.968677,21.051724,1.616000,0.478868
21,12,1,22.968677,21.051724,1.910000,0.464609
21,12,1,22.968677,21.051724,2.084000,0.491543
21,12,1,22.968677,21.051724,2.256000,0.533528
21,12,1,22.968677,21.051724,2.466000,0.674139
21,12,1,22.968677,21.051724,2.534000,0.617103
21,12,1,22.968677,21.051724,2.740000,0.895551
21,12,1,22.968677,21.051724,2.858000,0.796926
21,12,1,22.968677,21.051724,2.882000,1.005267
21,12,1,22.968677,21.051724,2.900000,0.884857
21,12,1,22.968677,21.051724,2.926000,0.906642
21,13,0,23.591394,22.263890,0.178000,0.090623
21,13,0,23.591394,22.263890,0.350000,0.168521
21,13,0,23.591394,22.263890,0.712000,0.256059
21,13,0,23.591394,22.263890,0.856000,0.263772
21,13,0,23.591394,22.263890,1.236000,0.385631
21,13,0,23.591394,22.263890,1.326000,0.337813
21,13,0,23.591394,22.263890,1.726000,0.484353
21,13,0,23.591394,22.263890,1.748000,0.497464
21,13,0,23.591394,22.263890,2.116000,0.456973
21,13,0,23.591394,22.263890,2.158000,0.623951
21,13,0,23.591394,22.263890,2.418000,0.544511
21,13,0,23.591394,22.263890,2.508000,0.675626
21,13,0,23.591394,22.263890,2.652000,0.666757
21,13,0,23.591394,22.263890,2.756000,0.809440
21,13,0,23.591394,22.263890,2.810000,0.793244
21,13,0,23.591394,22.263890,2.884000,0.944025
21,13,0,23.591394,22.263890,2.890000,1.103291
21,13,0,23.591394,22.263890,2.898000,0.874226
21,14,0,24.224124,23.413224,0.172000,0.088256
21,14,0,24.224124,23.413224,0.346000,0.170504
21,14,0,24.224124,23.413224,0.674000,0.227964
21,14,0,24.224124,23.413224,0.864000,0.274533
21,14,0,24.224124,23.413224,1.148000,0.310211
21,14,0,24.224124,23.413224,1.362000,0.387952
21,14,0,24.224124,23.413224,1.582000,0.379314
21,14,0,24.224124,23.413224,1.824000,0.409359
21,14,0,24.224124,23.413224,1.968000,0.433019
21,14,0,24.224124,23.413224,2.224000,0.580989
21,14,0,24.224124,23.413224,2.294000,0.543433
21,14,0,24.224124,23.413224,2.546000,0.568971
21,14,0,24.224124,23.413224,2.554000,0.725579
21,14,0,24.224124,23.413224,2.744000,0.649716
21,14,0,24.224124,23.413224,2.770000,0.817591
21,14,0,24.224124,23.413224,2.860000,0.788673
21,14,0,24.224124,23.413224,2.886000,0.892327
21,14,0,24.224124,23.413224,2.900000,0.893079
21,14,0,24.224124,23.413224,2.922000,0.891952
21,15,1,24.866104,24.503633,0.498000,0.142686
21,15,1,24.866104,24.503633,0.506000,0.218054
21,15,1,24.866104,24.503633,0.972000,0.264153
21,15,1,24.866104,24.503633,1.004000,0.319398
21,15,1,24.866104,24.503633,1.416000,0.291593
21,15,1,24.866104,24.503633,1.478000,0.424401
21,15,1,24.866104,24.503633,1.814000,0.418181
21,15,1,24.866104,24.503633,1.910000,0.494280
21,15,1,24.866104,24.503633,2.160000,0.510013
21,15,1,24.866104,24.503633,2.282000,0.538550
21,15,1,24.866104,24.503633,2.446000,0.587210
21,15,1,24.866104,24.503633,2.576000,0.654528
21,15,1,24.866104,24.503633,2.666000,0.645382
21,15,1,24.866104,24.503633,2.782000,0.718920
21,15,1,24.866104,24.503633,2.814000,0.776361
21,15,1,24.866104,24.503633,2.898000,0.878436
21,15,1,24.866104,24.503633,2.988000,0.691480
21,16,0,25.516635,25.538803,0.164000,0.091986
21,16,0,25.516635,25.538803,0.324000,0.141188
21,16,0,25.516635,25.538803,0.654000,0.222121
21,16,0,25.516635,25.538803,0.800000,0.209999
21,16,0,25.516635,25.538803,1.132000,0.320882
21,16,0,25.516635,25.538803,1.246000,0.345839
21,16,0,25.516635,25.538803,1.582000,0.421781
21,16,0,25.516635,25.538803,1.656000,0.436399
21,16,0,25.516635,25.538803,1.986000,0.469913
21,16,0,25.516635,25.538803,2.018000,0.510915
21,16,0,25.516635,25.538803,2.326000,0.499862
21,16,0,25.516635,25.538803,2.332000,0.714140
21,16,0,25.516635,25.538803,2.574000,0.538725
21,16,0,25.516635,25.538803,2.604000,0.719488
21,16,0,25.516635,25.538803,2.754000,0.629641
21,16,0,25.516635,25.538803,2.792000,0.814683
21,16,0,25.516635,25.538803,2.862000,0.789369
21,16,0,25.516635,25.538803,2.888000,0.938757
21,16,0,25.516635,25.538803,2.920000,0.798282
21,17,0,26.175080,26.522200,0.158000,0.086892
21,17,0,26.175080,26.522200,0.320000,0.119910
21,17,0,26.175080,26.522200,0.628000,0.201589
21,17,0,26.175080,26.522200,0.794000,0.266583
21,17,0,26.175080,26.522200,1.078000,0.303078
21,17,0,26.175080,26.522200,1.250000,0.334359
21,17,0,26.175080,26.522200,1.496000,0.331231
21,17,0,26.175080,26.522200,1.676000,0.435848
21,17,0,26.175080,26.522200,1.872000,0.441757
21,17,0,26.175080,26.522200,2.056000,0.471648
21,17,0,26.175080,26.522200,2.200000,0.446970
21,17,0,26.175080,26.522200,2.376000,0.559234
21,17,0,26.175080,26.522200,2.470000,0.599900
21,17,0,26.175080,26.522200,2.628000,0.661071
21,17,0,26.175080,26.522200,2.678000,0.684706
21,17,0,26.175080,26.522200,2.800000,0.730585
21,17,0,26.175080,26.522200,2.820000,0.752481
21,17,0,26.175080,26.522200,2.890000,1.143494
21,17,0,26.175080,26.522200,2.898000,0.875867
21,17,0,26.175080,26.522200,2.978000,0.660029
21,18,1,26.840856,27.457076,0.466000,0.254887
21,18,1,26.840856,27.457076,0.912000,0.206757
21,18,1,26.840856,27.457076,0.924000,0.307423
21,18,1,26.840856,27.457076,1.334000,0.335895
21,18,1,26.840856,27.457076,1.360000,0.364705
21,18,1,26.840856,27.457076,1.722000,0.341657
21,18,1,26.840856,27.457076,1.762000,0.413852
21,18,1,26.840856,27.457076,2.064000,0.445713
21,18,1,26.840856,27.457076,2.118000,0.464016
21,18,1,26.840856,27.457076,2.356000,0.517569
21,18,1,26.840856,27.457076,2.416000,0.601628
21,18,1,26.840856,27.457076,2.590000,0.597899
21,18,1,26.840856,27.457076,2.650000,0.593832
21,18,1,26.840856,27.457076,2.760000,0.666027
21,18,1,26.840856,27.457076,2.808000,0.766355
21,18,1,26.840856,27.457076,2.864000,0.796860
21,18,1,26.840856,27.457076,2.890000,0.901255
21,18,1,26.840856,27.457076,2.918000,0.760254
21,19,0,27.513431,28.346473,0.152000,0.076713
21,19,0,27.513431,28.346473,0.302000,0.135240
21,19,0,27.513431,28.346473,0.604000,0.201041
21,19,0,27.513431,28.346473,0.748000,0.198726
21,19,0,27.513431,28.346473,1.044000,0.295279
21,19,0,27.513431,28.346473,1.172000,0.312804
21,19,0,27.513431,28.346473,1.458000,0.342563
21,19,0,27.513431,28.346473,1.568000,0.397453
21,19,0,27.513431,28.346473,1.838000,0.418946
21,19,0,27.513431,28.346473,1.924000,0.448705
21,19,0,27.513431,28.346473,2.172000,0.485739
21,19,0,27.513431,28.346473,2.234000,0.513845
21,19,0,27.513431,28.346473,2.452000,0.510208
21,19,0,27.513431,28.346473,2.492000,0.572702
21,19,0,27.513431,28.346473,2.668000,0.650077
21,19,0,27.513431,28.346473,2.690000,0.637512
21,19,0,27.513431,28.346473,2.816000,0.678844
21,19,0,27.513431,28.346473,2.824000,0.789615
21,19,0,27.513431,28.346473,2.890000,1.207899
21,19,0,27.513431,28.346473,2.898000,0.879885
21,19,0,27.513431,28.346473,2.970000,0.638173
21,20,0,28.192318,29.193231,0.148000,0.087451
21,20,0,28.192318,29.193231,0.296000,0.126820
21,20,0,28.192318,29.193231,0.588000,0.159735
21,20,0,28.192318,29.193231,0.734000,0.214916
21,20,0,28.192318,29.193231,1.012000,0.271388
21,20,0,28.192318,29.193231,1.156000,0.257190
21,20,0,28.192318,29.193231,1.412000,0.323988
21,20,0,28.192318,29.193231,1.550000,0.389495
21,20,0,28.192318,29.193231,1.780000,0.402081
21,20,0,28.192318,29.193231,1.908000,0.437577
21,20,0,28.192318,29.193231,2.106000,0.467911
21,20,0,28.192318,29.193231,2.222000,0.513411
21,20,0,28.192318,29.193231,2.384000,0.479851
21,20,0,28.192318,29.193231,2.482000,0.559879
21,20,0,28.192318,29.193231,2.606000,0.559234
21,20,0,28.192318,29.193231,2.684000,0.653139
21,20,0,28.192318,29.193231,2.768000,0.707029
21,20,0,28.192318,29.193231,2.822000,0.719292
21,20,0,28.192318,29.193231,2.866000,0.809647
21,20,0,28.192318,29.193231,2.890000,0.904843
21,20,0,28.192318,29.193231,2.916000,0.775441
21,21,1,28.877073,30.000000,0.432000,0.296142
21,21,1,28.877073,30.000000,0.854000,0.416175
21,21,1,28.877073,30.000000,1.258000,0.541878
21,21,1,28.877073,30.000000,1.634000,0.529276
21,21,1,28.877073,30.000000,1.972000,0.703496
21,21,1,28.877073,30.000000,2.266000,0.733425
21,21,1,28.877073,30.000000,2.512000,0.720508
21,21,1,28.877073,30.000000,2.700000,0.804310
21,21,1,28.877073,30.000000,2.826000,0.980105
21,21,1,28.877073,30.000000,2.892000,1.184885
21,21,1,28.877073,30.000000,2.898000,0.885277
21,21,1,28.877073,30.000000,2.962000,0.752013
22,0,0,17.466099,0.000000,0.236000,0.138552
22,0,0,17.466099,0.000000,0.490000,0.288562
22,0,0,17.466099,0.000000,0.898000,0.342733
22,0,0,17.466099,0.000000,1.266000,0.568791
22,0,0,17.466099,0.000000,1.484000,0.380236
22,0,0,17.466099,0.000000,1.978000,0.478159
22,0,0,17.466099,0.000000,2.074000,1.112580
22,0,0,17.466099,0.000000,2.376000,0.591709
22,0,0,17.466099,0.000000,2.664000,0.641713
22,0,0,17.466099,0.000000,2.840000,0.688591
22,0,0,17.466099,0.000000,2.898000,15.682376
22,1,1,17.876283,2.204228,0.670000,0.272272
22,1,1,17.876283,2.204228,0.726000,0.403064
22,1,1,17.876283,2.204228,1.272000,0.340976
22,1,1,17.876283,2.204228,1.494000,0.704853
22,1,1,17.876283,2.204228,1.792000,0.476348
22,1,1,17.876283,2.204228,2.220000,0.528258
22,1,1,17.876283,2.204228,2.284000,1.042266
22,1,1,17.876283,2.204228,2.550000,0.698746
22,1,1,17.876283,2.204228,2.772000,0.691621
22,1,1,17.876283,2.204228,2.886000,0.729790
22,1,1,17.876283,2.204228,2.900000,1.500802
22,2,0,18.311717,4.306619,0.230000,0.161962
22,2,0,18.311717,4.306619,0.444000,0.201211
22,2,0,18.311717,4.306619,0.952000,0.418320
22,2,0,18.311717,4.306619,1.056000,0.367148
22,2,0,18.311717,4.306619,1.598000,0.365161
22,2,0,18.311717,4.306619,1.704000,0.749697
22,2,0,18.311717,4.306619,2.054000,0.538053
22,2,0,18.311717,4.306619,2.418000,0.550971
22,2,0,18.311717,4.306619,2.450000,1.368235
22,2,0,18.311717,4.306619,2.684000,0.737774
22,2,0,18.311717,4.306619,2.846000,0.785965
22,2,0,18.311717,4.306619,2.900000,1.263904
22,3,0,18.770643,6.308797,0.220000,0.124076
22,3,0,18.770643,6.308797,0.454000,0.248636
22,3,0,18.770643,6.308797,0.842000,0.253967
22,3,0,18.770643,6.308797,1.166000,0.474977
22,3,0,18.770643,6.308797,1.398000,0.434265
22,3,0,18.770643,6.308797,1.878000,0.457044
22,3,0,18.770643,6.308797,1.894000,0.944138
22,3,0,18.770643,6.308797,2.274000,0.571911
22,3,0,18.770643,6.308797,2.568000,1.008115
22,3,0,18.770643,6.308797,2.578000,0.922813
22,3,0,18.770643,6.308797,2.782000,0.740577
22,3,0,18.770643,6.308797,2.886000,0.825879
22,3,0,18.770643,6.308797,2.900000,1.139945
22,4,1,19.251382,8.213211,0.626000,0.251879
22,4,1,19.251382,8.213211,0.670000,0.361514
22,4,1,19.251382,8.213211,1.194000,0.335523
22,4,1,19.251382,8.213211,1.366000,0.578895
22,4,1,19.251382,8.213211,1.696000,0.434290
22,4,1,19.251382,8.213211,2.056000,0.812344
22,4,1,19.251382,8.213211,2.118000,0.607249
22,4,1,19.251382,8.213211,2.456000,0.549124
22,4,1,19.251382,8.213211,2.646000,0.926705
22,4,1,19.251382,8.213211,2.700000,0.783517
22,4,1,19.251382,8.213211,2.850000,0.849677
22,4,1,19.251382,8.213211,2.900000,1.089268
22,5,0,19.752341,10.022942,0.214000,0.118370
22,5,0,19.752341,10.022942,0.412000,0.196208
22,5,0,19.752341,10.022942,0.874000,0.372611
22,5,0,19.752341,10.022942,0.990000,0.339910
